Wavelength,NFIRAOSS
3.57,0.730163
3.571,0.730163
3.572,0.730163
3.573,0.730163
3.574,0.730163
3.575,0.730163
3.576,0.730163
3.577,0.730163
3.578,0.730163
3.579,0.730163
3.58,0.730163
3.581,0.730163
3.582,0.730163
3.583,0.730163
3.584,0.730163
3.585,0.730163
3.586,0.730163
3.587,0.730163
3.588,0.730163
3.589,0.730163
3.59,0.730163
3.591,0.730163
3.592,0.730163
3.593,0.730163
3.594,0.730163
3.595,0.730163
3.596,0.730163
3.597,0.730163
3.598,0.730163
3.599,0.730163
3.6,0.730163
3.601,0.730163
3.602,0.730163
3.603,0.730163
3.604,0.730163
3.605,0.730163
3.606,0.730163
3.607,0.730163
3.608,0.730163
3.609,0.730163
3.61,0.730163
3.611,0.730163
3.612,0.730163
3.613,0.730163
3.614,0.730163
3.615,0.730163
3.616,0.730163
3.617,0.730163
3.618,0.730163
3.619,0.730163
3.62,0.730163
3.621,0.730163
3.622,0.730163
3.623,0.730163
3.624,0.730163
3.625,0.730163
3.626,0.730163
3.627,0.730163
3.628,0.730163
3.629,0.730163
3.63,0.730163
3.631,0.730163
3.632,0.730163
3.633,0.730163
3.634,0.730163
3.635,0.730163
3.636,0.730163
3.637,0.730163
3.638,0.730163
3.639,0.730163
3.64,0.730163
3.641,0.730163
3.642,0.730163
3.643,0.730163
3.644,0.730163
3.645,0.730163
3.646,0.730163
3.647,0.730163
3.648,0.730163
3.649,0.730163
3.65,0.730163
3.651,0.730163
3.652,0.730163
3.653,0.730163
3.654,0.730163
3.655,0.730163
3.656,0.730163
3.657,0.730163
3.658,0.730163
3.659,0.730163
3.66,0.730163
3.661,0.730163
3.662,0.730163
3.663,0.730163
3.664,0.730163
3.665,0.730163
3.666,0.730163
3.667,0.730163
3.668,0.730163
3.669,0.730163
3.67,0.730163
3.671,0.730163
3.672,0.730163
3.673,0.730163
3.674,0.730163
3.675,0.730163
3.676,0.730163
3.677,0.730163
3.678,0.730163
3.679,0.730163
3.68,0.730163
3.681,0.730163
3.682,0.730163
3.683,0.730163
3.684,0.730163
3.685,0.730163
3.686,0.730163
3.687,0.730163
3.688,0.730163
3.689,0.730163
3.69,0.730163
3.691,0.730163
3.692,0.730163
3.693,0.730163
3.694,0.730163
3.695,0.730163
3.696,0.730163
3.697,0.730163
3.698,0.730163
3.699,0.730163
3.7,0.730163
3.701,0.730163
3.702,0.730163
3.703,0.730163
3.704,0.730163
3.705,0.730163
3.706,0.730163
3.707,0.730163
3.708,0.730163
3.709,0.730163
3.71,0.730163
3.711,0.730163
3.712,0.730163
3.713,0.730163
3.714,0.730163
3.715,0.730163
3.716,0.730163
3.717,0.730163
3.718,0.730163
3.719,0.730163
3.72,0.730163
3.721,0.730163
3.722,0.730163
3.723,0.730163
3.724,0.730163
3.725,0.730163
3.726,0.730163
3.727,0.730163
3.728,0.730163
3.729,0.730163
3.73,0.730163
3.731,0.730163
3.732,0.730163
3.733,0.730163
3.734,0.730163
3.735,0.730163
3.736,0.730163
3.737,0.730163
3.738,0.730163
3.739,0.730163
3.74,0.730163
3.741,0.730163
3.742,0.730163
3.743,0.730163
3.744,0.730163
3.745,0.730163
3.746,0.730163
3.747,0.730163
3.748,0.730163
3.749,0.730163
3.75,0.730163
3.751,0.730163
3.752,0.730163
3.753,0.730163
3.754,0.730163
3.755,0.730163
3.756,0.730163
3.757,0.730163
3.758,0.730163
3.759,0.730163
3.76,0.730163
3.761,0.730163
3.762,0.730163
3.763,0.730163
3.764,0.730163
3.765,0.730163
3.766,0.730163
3.767,0.730163
3.768,0.730163
3.769,0.730163
3.77,0.730163
3.771,0.730163
3.772,0.730163
3.773,0.730163
3.774,0.730163
3.775,0.730163
3.776,0.730163
3.777,0.730163
3.778,0.730163
3.779,0.730163
3.78,0.730163
3.781,0.730163
3.782,0.730163
3.783,0.730163
3.784,0.730163
3.785,0.730163
3.786,0.730163
3.787,0.730163
3.788,0.730163
3.789,0.730163
3.79,0.730163
3.791,0.730163
3.792,0.730163
3.793,0.730163
3.794,0.730163
3.795,0.730163
3.796,0.730163
3.797,0.730163
3.798,0.730163
3.799,0.730163
3.8,0.730163
3.801,0.730163
3.802,0.730163
3.803,0.730163
3.804,0.730163
3.805,0.730163
3.806,0.730163
3.807,0.730163
3.808,0.730163
3.809,0.730163
3.81,0.730163
3.811,0.730163
3.812,0.730163
3.813,0.730163
3.814,0.730163
3.815,0.730163
3.816,0.730163
3.817,0.730163
3.818,0.730163
3.819,0.730163
3.82,0.730163
3.821,0.730163
3.822,0.730163
3.823,0.730163
3.824,0.730163
3.825,0.730163
3.826,0.730163
3.827,0.730163
3.828,0.730163
3.829,0.730163
3.83,0.730163
3.831,0.730163
3.832,0.730163
3.833,0.730163
3.834,0.730163
3.835,0.730163
3.836,0.730163
3.837,0.730163
3.838,0.730163
3.839,0.730163
3.84,0.730163
3.841,0.730163
3.842,0.730163
3.843,0.730163
3.844,0.730163
3.845,0.730163
3.846,0.730163
3.847,0.730163
3.848,0.730163
3.849,0.730163
3.85,0.730163
3.851,0.730163
3.852,0.730163
3.853,0.730163
3.854,0.730163
3.855,0.730163
3.856,0.730163
3.857,0.730163
3.858,0.730163
3.859,0.730163
3.86,0.730163
3.861,0.730163
3.862,0.730163
3.863,0.730163
3.864,0.730163
3.865,0.730163
3.866,0.730163
3.867,0.730163
3.868,0.730163
3.869,0.730163
3.87,0.730163
3.871,0.730163
3.872,0.730163
3.873,0.730163
3.874,0.730163
3.875,0.730163
3.876,0.730163
3.877,0.730163
3.878,0.730163
3.879,0.730163
3.88,0.730163
3.881,0.730163
3.882,0.730163
3.883,0.730163
3.884,0.730163
3.885,0.730163
3.886,0.730163
3.887,0.730163
3.888,0.730163
3.889,0.730163
3.89,0.730163
3.891,0.730163
3.892,0.730163
3.893,0.730163
3.894,0.730163
3.895,0.730163
3.896,0.730163
3.897,0.730163
3.898,0.730163
3.899,0.730163
3.9,0.730163
3.901,0.730163
3.902,0.730163
3.903,0.730163
3.904,0.730163
3.905,0.730163
3.906,0.730163
3.907,0.730163
3.908,0.730163
3.909,0.730163
3.91,0.730163
3.911,0.730163
3.912,0.730163
3.913,0.730163
3.914,0.730163
3.915,0.730163
3.916,0.730163
3.917,0.730163
3.918,0.730163
3.919,0.730163
3.92,0.730163
3.921,0.730163
3.922,0.730163
3.923,0.730163
3.924,0.730163
3.925,0.730163
3.926,0.730163
3.927,0.730163
3.928,0.730163
3.929,0.730163
3.93,0.730163
3.931,0.730163
3.932,0.730163
3.933,0.730163
3.934,0.730163
3.935,0.730163
3.936,0.730163
3.937,0.730163
3.938,0.730163
3.939,0.730163
3.94,0.730163
3.941,0.730163
3.942,0.730163
3.943,0.730163
3.944,0.730163
3.945,0.730163
3.946,0.730163
3.947,0.730163
3.948,0.730163
3.949,0.730163
3.95,0.730163
3.951,0.730163
3.952,0.730163
3.953,0.730163
3.954,0.730163
3.955,0.730163
3.956,0.730163
3.957,0.730163
3.958,0.730163
3.959,0.730163
3.96,0.730163
3.961,0.730163
3.962,0.730163
3.963,0.730163
3.964,0.730163
3.965,0.730163
3.966,0.730163
3.967,0.730163
3.968,0.730163
3.969,0.730163
3.97,0.730163
3.971,0.730163
3.972,0.730163
3.973,0.730163
3.974,0.730163
3.975,0.730163
3.976,0.730163
3.977,0.730163
3.978,0.730163
3.979,0.730163
3.98,0.730163
3.981,0.730163
3.982,0.730163
3.983,0.730163
3.984,0.730163
3.985,0.730163
3.986,0.730163
3.987,0.730163
3.988,0.730163
3.989,0.730163
3.99,0.730163
3.991,0.730163
3.992,0.730163
3.993,0.730163
3.994,0.730163
3.995,0.730163
3.996,0.730163
3.997,0.730163
3.998,0.730163
3.999,0.730163
4,0.730163
4.001,0.730163
4.002,0.730163
4.003,0.730163
4.004,0.730163
4.005,0.730163
4.006,0.730163
4.007,0.730163
4.008,0.730163
4.009,0.730163
4.01,0.730163
4.011,0.730163
4.012,0.730163
4.013,0.730163
4.014,0.730163
4.015,0.730163
4.016,0.730163
4.017,0.730163
4.018,0.730163
4.019,0.730163
4.02,0.730163
4.021,0.730163
4.022,0.730163
4.023,0.730163
4.024,0.730163
4.025,0.730163
4.026,0.730163
4.027,0.730163
4.028,0.730163
4.029,0.730163
4.03,0.730163
4.031,0.730163
4.032,0.730163
4.033,0.730163
4.034,0.730163
4.035,0.730163
4.036,0.730163
4.037,0.730163
4.038,0.730163
4.039,0.730163
4.04,0.730163
4.041,0.730163
4.042,0.730163
4.043,0.730163
4.044,0.730163
4.045,0.730163
4.046,0.730163
4.047,0.730163
4.048,0.730163
4.049,0.730163
4.05,0.730163
4.051,0.730163
4.052,0.730163
4.053,0.730163
4.054,0.730163
4.055,0.730163
4.056,0.730163
4.057,0.730163
4.058,0.730163
4.059,0.730163
4.06,0.730163
4.061,0.730163
4.062,0.730163
4.063,0.730163
4.064,0.730163
4.065,0.730163
4.066,0.730163
4.067,0.730163
4.068,0.730163
4.069,0.730163
4.07,0.730163
4.071,0.730163
4.072,0.730163
4.073,0.730163
4.074,0.730163
4.075,0.730163
4.076,0.730163
4.077,0.730163
4.078,0.730163
4.079,0.730163
4.08,0.730163
4.081,0.730163
4.082,0.730163
4.083,0.730163
4.084,0.730163
4.085,0.730163
4.086,0.730163
4.087,0.730163
4.088,0.730163
4.089,0.730163
4.09,0.730163
4.091,0.730163
4.092,0.730163
4.093,0.730163
4.094,0.730163
4.095,0.730163
4.096,0.730163
4.097,0.730163
4.098,0.730163
4.099,0.730163
4.1,0.730163
4.101,0.730163
4.102,0.730163
4.103,0.730163
4.104,0.730163
4.105,0.730163
4.106,0.730163
4.107,0.730163
4.108,0.730163
4.109,0.730163
4.11,0.730163
4.111,0.730163
4.112,0.730163
4.113,0.730163
4.114,0.730163
4.115,0.730163
4.116,0.730163
4.117,0.730163
4.118,0.730163
4.119,0.730163
4.12,0.730163
4.121,0.730163
4.122,0.730163
4.123,0.730163
4.124,0.730163
4.125,0.730163
4.126,0.730163
4.127,0.730163
4.128,0.730163
4.129,0.730163
4.13,0.730163
4.131,0.730163
4.132,0.730163
4.133,0.730163
4.134,0.730163
4.135,0.730163
4.136,0.730163
4.137,0.730163
4.138,0.730163
4.139,0.730163
4.14,0.730163
4.141,0.730163
4.142,0.730163
4.143,0.730163
4.144,0.730163
4.145,0.730163
4.146,0.730163
4.147,0.730163
4.148,0.730163
4.149,0.730163
4.15,0.730163
4.151,0.730163
4.152,0.730163
4.153,0.730163
4.154,0.730163
4.155,0.730163
4.156,0.730163
4.157,0.730163
4.158,0.730163
4.159,0.730163
4.16,0.730163
4.161,0.730163
4.162,0.730163
4.163,0.730163
4.164,0.730163
4.165,0.730163
4.166,0.730163
4.167,0.730163
4.168,0.730163
4.169,0.730163
4.17,0.730163
4.171,0.730163
4.172,0.730163
4.173,0.730163
4.174,0.730163
4.175,0.730163
4.176,0.730163
4.177,0.730163
4.178,0.730163
4.179,0.730163
4.18,0.730163
4.181,0.730163
4.182,0.730163
4.183,0.730163
4.184,0.730163
4.185,0.730163
4.186,0.730163
4.187,0.730163
4.188,0.730163
4.189,0.730163
4.19,0.730163
4.191,0.730163
4.192,0.730163
4.193,0.730163
4.194,0.730163
4.195,0.730163
4.196,0.730163
4.197,0.730163
4.198,0.730163
4.199,0.730163
4.2,0.730163
4.201,0.730163
4.202,0.730163
4.203,0.730163
4.204,0.730163
4.205,0.730163
4.206,0.730163
4.207,0.730163
4.208,0.730163
4.209,0.730163
4.21,0.730163
4.211,0.730163
4.212,0.730163
4.213,0.730163
4.214,0.730163
4.215,0.730163
4.216,0.730163
4.217,0.730163
4.218,0.730163
4.219,0.730163
4.22,0.730163
4.221,0.730163
4.222,0.730163
4.223,0.730163
4.224,0.730163
4.225,0.730163
4.226,0.730163
4.227,0.730163
4.228,0.730163
4.229,0.730163
4.23,0.730163
4.231,0.730163
4.232,0.730163
4.233,0.730163
4.234,0.730163
4.235,0.730163
4.236,0.730163
4.237,0.730163
4.238,0.730163
4.239,0.730163
4.24,0.730163
4.241,0.730163
4.242,0.730163
4.243,0.730163
4.244,0.730163
4.245,0.730163
4.246,0.730163
4.247,0.730163
4.248,0.730163
4.249,0.730163
4.25,0.730163
4.251,0.730163
4.252,0.730163
4.253,0.730163
4.254,0.730163
4.255,0.730163
4.256,0.730163
4.257,0.730163
4.258,0.730163
4.259,0.730163
4.26,0.730163
4.261,0.730163
4.262,0.730163
4.263,0.730163
4.264,0.730163
4.265,0.730163
4.266,0.730163
4.267,0.730163
4.268,0.730163
4.269,0.730163
4.27,0.730163
4.271,0.730163
4.272,0.730163
4.273,0.730163
4.274,0.730163
4.275,0.730163
4.276,0.730163
4.277,0.730163
4.278,0.730163
4.279,0.730163
4.28,0.730163
4.281,0.730163
4.282,0.730163
4.283,0.730163
4.284,0.730163
4.285,0.730163
4.286,0.730163
4.287,0.730163
4.288,0.730163
4.289,0.730163
4.29,0.730163
4.291,0.730163
4.292,0.730163
4.293,0.730163
4.294,0.730163
4.295,0.730163
4.296,0.730163
4.297,0.730163
4.298,0.730163
4.299,0.730163
4.3,0.730163
4.301,0.730163
4.302,0.730163
4.303,0.730163
4.304,0.730163
4.305,0.730163
4.306,0.730163
4.307,0.730163
4.308,0.730163
4.309,0.730163
4.31,0.730163
4.311,0.730163
4.312,0.730163
4.313,0.730163
4.314,0.730163
4.315,0.730163
4.316,0.730163
4.317,0.730163
4.318,0.730163
4.319,0.730163
4.32,0.730163
4.321,0.730163
4.322,0.730163
4.323,0.730163
4.324,0.730163
4.325,0.730163
4.326,0.730163
4.327,0.730163
4.328,0.730163
4.329,0.730163
4.33,0.730163
4.331,0.730163
4.332,0.730163
4.333,0.730163
4.334,0.730163
4.335,0.730163
4.336,0.730163
4.337,0.730163
4.338,0.730163
4.339,0.730163
4.34,0.730163
4.341,0.730163
4.342,0.730163
4.343,0.730163
4.344,0.730163
4.345,0.730163
4.346,0.730163
4.347,0.730163
4.348,0.730163
4.349,0.730163
4.35,0.730163
4.351,0.730163
4.352,0.730163
4.353,0.730163
4.354,0.730163
4.355,0.730163
4.356,0.730163
4.357,0.730163
4.358,0.730163
4.359,0.730163
4.36,0.730163
4.361,0.730163
4.362,0.730163
4.363,0.730163
4.364,0.730163
4.365,0.730163
4.366,0.730163
4.367,0.730163
4.368,0.730163
4.369,0.730163
4.37,0.730163
4.371,0.730163
4.372,0.730163
4.373,0.730163
4.374,0.730163
4.375,0.730163
4.376,0.730163
4.377,0.730163
4.378,0.730163
4.379,0.730163
4.38,0.730163
4.381,0.730163
4.382,0.730163
4.383,0.730163
4.384,0.730163
4.385,0.730163
4.386,0.730163
4.387,0.730163
4.388,0.730163
4.389,0.730163
4.39,0.730163
4.391,0.730163
4.392,0.730163
4.393,0.730163
4.394,0.730163
4.395,0.730163
4.396,0.730163
4.397,0.730163
4.398,0.730163
4.399,0.730163
4.4,0.730163
4.401,0.730163
4.402,0.730163
4.403,0.730163
4.404,0.730163
4.405,0.730163
4.406,0.730163
4.407,0.730163
4.408,0.730163
4.409,0.730163
4.41,0.730163
4.411,0.730163
4.412,0.730163
4.413,0.730163
4.414,0.730163
4.415,0.730163
4.416,0.730163
4.417,0.730163
4.418,0.730163
4.419,0.730163
4.42,0.730163
4.421,0.730163
4.422,0.730163
4.423,0.730163
4.424,0.730163
4.425,0.730163
4.426,0.730163
4.427,0.730163
4.428,0.730163
4.429,0.730163
4.43,0.730163
4.431,0.730163
4.432,0.730163
4.433,0.730163
4.434,0.730163
4.435,0.730163
4.436,0.730163
4.437,0.730163
4.438,0.730163
4.439,0.730163
4.44,0.730163
4.441,0.730163
4.442,0.730163
4.443,0.730163
4.444,0.730163
4.445,0.730163
4.446,0.730163
4.447,0.730163
4.448,0.730163
4.449,0.730163
4.45,0.730163
4.451,0.730163
4.452,0.730163
4.453,0.730163
4.454,0.730163
4.455,0.730163
4.456,0.730163
4.457,0.730163
4.458,0.730163
4.459,0.730163
4.46,0.730163
4.461,0.730163
4.462,0.730163
4.463,0.730163
4.464,0.730163
4.465,0.730163
4.466,0.730163
4.467,0.730163
4.468,0.730163
4.469,0.730163
4.47,0.730163
4.471,0.730163
4.472,0.730163
4.473,0.730163
4.474,0.730163
4.475,0.730163
4.476,0.730163
4.477,0.730163
4.478,0.730163
4.479,0.730163
4.48,0.730163
4.481,0.730163
4.482,0.730163
4.483,0.730163
4.484,0.730163
4.485,0.730163
4.486,0.730163
4.487,0.730163
4.488,0.730163
4.489,0.730163
4.49,0.730163
4.491,0.730163
4.492,0.730163
4.493,0.730163
4.494,0.730163
4.495,0.730163
4.496,0.730163
4.497,0.730163
4.498,0.730163
4.499,0.730163
4.5,0.730163
4.501,0.730163
4.502,0.730163
4.503,0.730163
4.504,0.730163
4.505,0.730163
4.506,0.730163
4.507,0.730163
4.508,0.730163
4.509,0.730163
4.51,0.730163
4.511,0.730163
4.512,0.730163
4.513,0.730163
4.514,0.730163
4.515,0.730163
4.516,0.730163
4.517,0.730163
4.518,0.730163
4.519,0.730163
4.52,0.730163
4.521,0.730163
4.522,0.730163
4.523,0.730163
4.524,0.730163
4.525,0.730163
4.526,0.730163
4.527,0.730163
4.528,0.730163
4.529,0.730163
4.53,0.730163
4.531,0.730163
4.532,0.730163
4.533,0.730163
4.534,0.730163
4.535,0.730163
4.536,0.730163
4.537,0.730163
4.538,0.730163
4.539,0.730163
4.54,0.730163
4.541,0.730163
4.542,0.730163
4.543,0.730163
4.544,0.730163
4.545,0.730163
4.546,0.730163
4.547,0.730163
4.548,0.730163
4.549,0.730163
4.55,0.730163
4.551,0.730163
4.552,0.730163
4.553,0.730163
4.554,0.730163
4.555,0.730163
4.556,0.730163
4.557,0.730163
4.558,0.730163
4.559,0.730163
4.56,0.730163
4.561,0.730163
4.562,0.730163
4.563,0.730163
4.564,0.730163
4.565,0.730163
4.566,0.730163
4.567,0.730163
4.568,0.730163
4.569,0.730163
4.57,0.730163
4.571,0.730163
4.572,0.730163
4.573,0.730163
4.574,0.730163
4.575,0.730163
4.576,0.730163
4.577,0.730163
4.578,0.730163
4.579,0.730163
4.58,0.730163
4.581,0.730163
4.582,0.730163
4.583,0.730163
4.584,0.730163
4.585,0.730163
4.586,0.730163
4.587,0.730163
4.588,0.730163
4.589,0.730163
4.59,0.730163
4.591,0.730163
4.592,0.730163
4.593,0.730163
4.594,0.730163
4.595,0.730163
4.596,0.730163
4.597,0.730163
4.598,0.730163
4.599,0.730163
4.6,0.730163
4.601,0.730163
4.602,0.730163
4.603,0.730163
4.604,0.730163
4.605,0.730163
4.606,0.730163
4.607,0.730163
4.608,0.730163
4.609,0.730163
4.61,0.730163
4.611,0.730163
4.612,0.730163
4.613,0.730163
4.614,0.730163
4.615,0.730163
4.616,0.730163
4.617,0.730163
4.618,0.730163
4.619,0.730163
4.62,0.730163
4.621,0.730163
4.622,0.730163
4.623,0.730163
4.624,0.730163
4.625,0.730163
4.626,0.730163
4.627,0.730163
4.628,0.730163
4.629,0.730163
4.63,0.730163
4.631,0.730163
4.632,0.730163
4.633,0.730163
4.634,0.730163
4.635,0.730163
4.636,0.730163
4.637,0.730163
4.638,0.730163
4.639,0.730163
4.64,0.730163
4.641,0.730163
4.642,0.730163
4.643,0.730163
4.644,0.730163
4.645,0.730163
4.646,0.730163
4.647,0.730163
4.648,0.730163
4.649,0.730163
4.65,0.730163
4.651,0.730163
4.652,0.730163
4.653,0.730163
4.654,0.730163
4.655,0.730163
4.656,0.730163
4.657,0.730163
4.658,0.730163
4.659,0.730163
4.66,0.730163
4.661,0.730163
4.662,0.730163
4.663,0.730163
4.664,0.730163
4.665,0.730163
4.666,0.730163
4.667,0.730163
4.668,0.730163
4.669,0.730163
4.67,0.730163
4.671,0.730163
4.672,0.730163
4.673,0.730163
4.674,0.730163
4.675,0.730163
4.676,0.730163
4.677,0.730163
4.678,0.730163
4.679,0.730163
4.68,0.730163
4.681,0.730163
4.682,0.730163
4.683,0.730163
4.684,0.730163
4.685,0.730163
4.686,0.730163
4.687,0.730163
4.688,0.730163
4.689,0.730163
4.69,0.730163
4.691,0.730163
4.692,0.730163
4.693,0.730163
4.694,0.730163
4.695,0.730163
4.696,0.730163
4.697,0.730163
4.698,0.730163
4.699,0.730163
4.7,0.730163
4.701,0.730163
4.702,0.730163
4.703,0.730163
4.704,0.730163
4.705,0.730163
4.706,0.730163
4.707,0.730163
4.708,0.730163
4.709,0.730163
4.71,0.730163
4.711,0.730163
4.712,0.730163
4.713,0.730163
4.714,0.730163
4.715,0.730163
4.716,0.730163
4.717,0.730163
4.718,0.730163
4.719,0.730163
4.72,0.730163
4.721,0.730163
4.722,0.730163
4.723,0.730163
4.724,0.730163
4.725,0.730163
4.726,0.730163
4.727,0.730163
4.728,0.730163
4.729,0.730163
4.73,0.730163
4.731,0.730163
4.732,0.730163
4.733,0.730163
4.734,0.730163
4.735,0.730163
4.736,0.730163
4.737,0.730163
4.738,0.730163
4.739,0.730163
4.74,0.730163
4.741,0.730163
4.742,0.730163
4.743,0.730163
4.744,0.730163
4.745,0.730163
4.746,0.730163
4.747,0.730163
4.748,0.730163
4.749,0.730163
4.75,0.730163
4.751,0.730163
4.752,0.730163
4.753,0.730163
4.754,0.730163
4.755,0.730163
4.756,0.730163
4.757,0.730163
4.758,0.730163
4.759,0.730163
4.76,0.730163
4.761,0.730163
4.762,0.730163
4.763,0.730163
4.764,0.730163
4.765,0.730163
4.766,0.730163
4.767,0.730163
4.768,0.730163
4.769,0.730163
4.77,0.730163
4.771,0.730163
4.772,0.730163
4.773,0.730163
4.774,0.730163
4.775,0.730163
4.776,0.730163
4.777,0.730163
4.778,0.730163
4.779,0.730163
4.78,0.730163
4.781,0.730163
4.782,0.730163
4.783,0.730163
4.784,0.730163
4.785,0.730163
4.786,0.730163
4.787,0.730163
4.788,0.730163
4.789,0.730163
4.79,0.730163
4.791,0.730163
4.792,0.730163
4.793,0.730163
4.794,0.730163
4.795,0.730163
4.796,0.730163
4.797,0.730163
4.798,0.730163
4.799,0.730163
4.8,0.730163
4.801,0.730163
4.802,0.730163
4.803,0.730163
4.804,0.730163
4.805,0.730163
4.806,0.730163
4.807,0.730163
4.808,0.730163
4.809,0.730163
4.81,0.730163
4.811,0.730163
4.812,0.730163
4.813,0.730163
4.814,0.730163
4.815,0.730163
4.816,0.730163
4.817,0.730163
4.818,0.730163
4.819,0.730163
4.82,0.730163
4.821,0.730163
4.822,0.730163
4.823,0.730163
4.824,0.730163
4.825,0.730163
4.826,0.730163
4.827,0.730163
4.828,0.730163
4.829,0.730163
4.83,0.730163
4.831,0.730163
4.832,0.730163
4.833,0.730163
4.834,0.730163
4.835,0.730163
4.836,0.730163
4.837,0.730163
4.838,0.730163
4.839,0.730163
4.84,0.730163
4.841,0.730163
4.842,0.730163
4.843,0.730163
4.844,0.730163
4.845,0.730163
4.846,0.730163
4.847,0.730163
4.848,0.730163
4.849,0.730163
4.85,0.730163
4.851,0.730163
4.852,0.730163
4.853,0.730163
4.854,0.730163
4.855,0.730163
4.856,0.730163
4.857,0.730163
4.858,0.730163
4.859,0.730163
4.86,0.730163
4.861,0.730163
4.862,0.730163
4.863,0.730163
4.864,0.730163
4.865,0.730163
4.866,0.730163
4.867,0.730163
4.868,0.730163
4.869,0.730163
4.87,0.730163
4.871,0.730163
4.872,0.730163
4.873,0.730163
4.874,0.730163
4.875,0.730163
4.876,0.730163
4.877,0.730163
4.878,0.730163
4.879,0.730163
4.88,0.730163
4.881,0.730163
4.882,0.730163
4.883,0.730163
4.884,0.730163
4.885,0.730163
4.886,0.730163
4.887,0.730163
4.888,0.730163
4.889,0.730163
4.89,0.730163
4.891,0.730163
4.892,0.730163
4.893,0.730163
4.894,0.730163
4.895,0.730163
4.896,0.730163
4.897,0.730163
4.898,0.730163
4.899,0.730163
4.9,0.730163
4.901,0.730163
4.902,0.730163
4.903,0.730163
4.904,0.730163
4.905,0.730163
4.906,0.730163
4.907,0.730163
4.908,0.730163
4.909,0.730163
4.91,0.730163
4.911,0.730163
4.912,0.730163
4.913,0.730163
4.914,0.730163
4.915,0.730163
4.916,0.730163
4.917,0.730163
4.918,0.730163
4.919,0.730163
4.92,0.730163
4.921,0.730163
4.922,0.730163
4.923,0.730163
4.924,0.730163
4.925,0.730163
4.926,0.730163
4.927,0.730163
4.928,0.730163
4.929,0.730163
4.93,0.730163
4.931,0.730163
4.932,0.730163
4.933,0.730163
4.934,0.730163
4.935,0.730163
4.936,0.730163
4.937,0.730163
4.938,0.730163
4.939,0.730163
4.94,0.730163
4.941,0.730163
4.942,0.730163
4.943,0.730163
4.944,0.730163
4.945,0.730163
4.946,0.730163
4.947,0.730163
4.948,0.730163
4.949,0.730163
4.95,0.730163
4.951,0.730163
4.952,0.730163
4.953,0.730163
4.954,0.730163
4.955,0.730163
4.956,0.730163
4.957,0.730163
4.958,0.730163
4.959,0.730163
4.96,0.730163
4.961,0.730163
4.962,0.730163
4.963,0.730163
4.964,0.730163
4.965,0.730163
4.966,0.730163
4.967,0.730163
4.968,0.730163
4.969,0.730163
4.97,0.730163
4.971,0.730163
4.972,0.730163
4.973,0.730163
4.974,0.730163
4.975,0.730163
4.976,0.730163
4.977,0.730163
4.978,0.730163
4.979,0.730163
4.98,0.730163
4.981,0.730163
4.982,0.730163
4.983,0.730163
4.984,0.730163
4.985,0.730163
4.986,0.730163
4.987,0.730163
4.988,0.730163
4.989,0.730163
4.99,0.730163
4.991,0.730163
4.992,0.730163
4.993,0.730163
4.994,0.730163
4.995,0.730163
4.996,0.730163
4.997,0.730163
4.998,0.730163
4.999,0.730163
5,0.730163