Wavelength,Opticoat Ag
3.535,0.99924
3.536,0.99924
3.537,0.99924
3.538,0.99924
3.539,0.99924
3.54,0.99924
3.541,0.99924
3.542,0.99924
3.543,0.99924
3.544,0.99924
3.545,0.99924
3.546,0.99924
3.547,0.99924
3.548,0.99924
3.549,0.99924
3.55,0.99924
3.551,0.99924
3.552,0.99924
3.553,0.99924
3.554,0.99924
3.555,0.99924
3.556,0.99924
3.557,0.99924
3.558,0.99924
3.559,0.99924
3.56,0.99924
3.561,0.99924
3.562,0.99924
3.563,0.99924
3.564,0.99924
3.565,0.99924
3.566,0.99924
3.567,0.99924
3.568,0.99924
3.569,0.99924
3.57,0.99924
3.571,0.99924
3.572,0.99924
3.573,0.99924
3.574,0.99924
3.575,0.99924
3.576,0.99924
3.577,0.99924
3.578,0.99924
3.579,0.99924
3.58,0.99924
3.581,0.99924
3.582,0.99924
3.583,0.99924
3.584,0.99924
3.585,0.99924
3.586,0.99924
3.587,0.99924
3.588,0.99924
3.589,0.99924
3.59,0.99924
3.591,0.99924
3.592,0.99924
3.593,0.99924
3.594,0.99924
3.595,0.99924
3.596,0.99924
3.597,0.99924
3.598,0.99924
3.599,0.99924
3.6,0.99924
3.601,0.99924
3.602,0.99924
3.603,0.99924
3.604,0.99924
3.605,0.99924
3.606,0.99924
3.607,0.99924
3.608,0.99924
3.609,0.99924
3.61,0.99924
3.611,0.99924
3.612,0.99924
3.613,0.99924
3.614,0.99924
3.615,0.99924
3.616,0.99924
3.617,0.99924
3.618,0.99924
3.619,0.99924
3.62,0.99924
3.621,0.99924
3.622,0.99924
3.623,0.99924
3.624,0.99924
3.625,0.99924
3.626,0.99924
3.627,0.99924
3.628,0.99924
3.629,0.99924
3.63,0.99924
3.631,0.99924
3.632,0.99924
3.633,0.99924
3.634,0.99924
3.635,0.99924
3.636,0.99924
3.637,0.99924
3.638,0.99924
3.639,0.99924
3.64,0.99924
3.641,0.99924
3.642,0.99924
3.643,0.99924
3.644,0.99924
3.645,0.99924
3.646,0.99924
3.647,0.99924
3.648,0.99924
3.649,0.99924
3.65,0.99924
3.651,0.99924
3.652,0.99924
3.653,0.99924
3.654,0.99924
3.655,0.99924
3.656,0.99924
3.657,0.99924
3.658,0.99924
3.659,0.99924
3.66,0.99924
3.661,0.99924
3.662,0.99924
3.663,0.99924
3.664,0.99924
3.665,0.99924
3.666,0.99924
3.667,0.99924
3.668,0.99924
3.669,0.99924
3.67,0.99924
3.671,0.99924
3.672,0.99924
3.673,0.99924
3.674,0.99924
3.675,0.99924
3.676,0.99924
3.677,0.99924
3.678,0.99924
3.679,0.99924
3.68,0.99924
3.681,0.99924
3.682,0.99924
3.683,0.99924
3.684,0.99924
3.685,0.99924
3.686,0.99924
3.687,0.99924
3.688,0.99924
3.689,0.99924
3.69,0.99924
3.691,0.99924
3.692,0.99924
3.693,0.99924
3.694,0.99924
3.695,0.99924
3.696,0.99924
3.697,0.99924
3.698,0.99924
3.699,0.99924
3.7,0.99924
3.701,0.99924
3.702,0.99924
3.703,0.99924
3.704,0.99924
3.705,0.99924
3.706,0.99924
3.707,0.99924
3.708,0.99924
3.709,0.99924
3.71,0.99924
3.711,0.99924
3.712,0.99924
3.713,0.99924
3.714,0.99924
3.715,0.99924
3.716,0.99924
3.717,0.99924
3.718,0.99924
3.719,0.99924
3.72,0.99924
3.721,0.99924
3.722,0.99924
3.723,0.99924
3.724,0.99924
3.725,0.99924
3.726,0.99924
3.727,0.99924
3.728,0.99924
3.729,0.99924
3.73,0.99924
3.731,0.99924
3.732,0.99924
3.733,0.99924
3.734,0.99924
3.735,0.99924
3.736,0.99924
3.737,0.99924
3.738,0.99924
3.739,0.99924
3.74,0.99924
3.741,0.99924
3.742,0.99924
3.743,0.99924
3.744,0.99924
3.745,0.99924
3.746,0.99924
3.747,0.99924
3.748,0.99924
3.749,0.99924
3.75,0.99924
3.751,0.99924
3.752,0.99924
3.753,0.99924
3.754,0.99924
3.755,0.99924
3.756,0.99924
3.757,0.99924
3.758,0.99924
3.759,0.99924
3.76,0.99924
3.761,0.99924
3.762,0.99924
3.763,0.99924
3.764,0.99924
3.765,0.99924
3.766,0.99924
3.767,0.99924
3.768,0.99924
3.769,0.99924
3.77,0.99924
3.771,0.99924
3.772,0.99924
3.773,0.99924
3.774,0.99924
3.775,0.99924
3.776,0.99924
3.777,0.99924
3.778,0.99924
3.779,0.99924
3.78,0.99924
3.781,0.99924
3.782,0.99924
3.783,0.99924
3.784,0.99924
3.785,0.99924
3.786,0.99924
3.787,0.99924
3.788,0.99924
3.789,0.99924
3.79,0.99924
3.791,0.99924
3.792,0.99924
3.793,0.99924
3.794,0.99924
3.795,0.99924
3.796,0.99924
3.797,0.99924
3.798,0.99924
3.799,0.99924
3.8,0.99924
3.801,0.99924
3.802,0.99924
3.803,0.99924
3.804,0.99924
3.805,0.99924
3.806,0.99924
3.807,0.99924
3.808,0.99924
3.809,0.99924
3.81,0.99924
3.811,0.99924
3.812,0.99924
3.813,0.99924
3.814,0.99924
3.815,0.99924
3.816,0.99924
3.817,0.99924
3.818,0.99924
3.819,0.99924
3.82,0.99924
3.821,0.99924
3.822,0.99924
3.823,0.99924
3.824,0.99924
3.825,0.99924
3.826,0.99924
3.827,0.99924
3.828,0.99924
3.829,0.99924
3.83,0.99924
3.831,0.99924
3.832,0.99924
3.833,0.99924
3.834,0.99924
3.835,0.99924
3.836,0.99924
3.837,0.99924
3.838,0.99924
3.839,0.99924
3.84,0.99924
3.841,0.99924
3.842,0.99924
3.843,0.99924
3.844,0.99924
3.845,0.99924
3.846,0.99924
3.847,0.99924
3.848,0.99924
3.849,0.99924
3.85,0.99924
3.851,0.99924
3.852,0.99924
3.853,0.99924
3.854,0.99924
3.855,0.99924
3.856,0.99924
3.857,0.99924
3.858,0.99924
3.859,0.99924
3.86,0.99924
3.861,0.99924
3.862,0.99924
3.863,0.99924
3.864,0.99924
3.865,0.99924
3.866,0.99924
3.867,0.99924
3.868,0.99924
3.869,0.99924
3.87,0.99924
3.871,0.99924
3.872,0.99924
3.873,0.99924
3.874,0.99924
3.875,0.99924
3.876,0.99924
3.877,0.99924
3.878,0.99924
3.879,0.99924
3.88,0.99924
3.881,0.99924
3.882,0.99924
3.883,0.99924
3.884,0.99924
3.885,0.99924
3.886,0.99924
3.887,0.99924
3.888,0.99924
3.889,0.99924
3.89,0.99924
3.891,0.99924
3.892,0.99924
3.893,0.99924
3.894,0.99924
3.895,0.99924
3.896,0.99924
3.897,0.99924
3.898,0.99924
3.899,0.99924
3.9,0.99924
3.901,0.99924
3.902,0.99924
3.903,0.99924
3.904,0.99924
3.905,0.99924
3.906,0.99924
3.907,0.99924
3.908,0.99924
3.909,0.99924
3.91,0.99924
3.911,0.99924
3.912,0.99924
3.913,0.99924
3.914,0.99924
3.915,0.99924
3.916,0.99924
3.917,0.99924
3.918,0.99924
3.919,0.99924
3.92,0.99924
3.921,0.99924
3.922,0.99924
3.923,0.99924
3.924,0.99924
3.925,0.99924
3.926,0.99924
3.927,0.99924
3.928,0.99924
3.929,0.99924
3.93,0.99924
3.931,0.99924
3.932,0.99924
3.933,0.99924
3.934,0.99924
3.935,0.99924
3.936,0.99924
3.937,0.99924
3.938,0.99924
3.939,0.99924
3.94,0.99924
3.941,0.99924
3.942,0.99924
3.943,0.99924
3.944,0.99924
3.945,0.99924
3.946,0.99924
3.947,0.99924
3.948,0.99924
3.949,0.99924
3.95,0.99924
3.951,0.99924
3.952,0.99924
3.953,0.99924
3.954,0.99924
3.955,0.99924
3.956,0.99924
3.957,0.99924
3.958,0.99924
3.959,0.99924
3.96,0.99924
3.961,0.99924
3.962,0.99924
3.963,0.99924
3.964,0.99924
3.965,0.99924
3.966,0.99924
3.967,0.99924
3.968,0.99924
3.969,0.99924
3.97,0.99924
3.971,0.99924
3.972,0.99924
3.973,0.99924
3.974,0.99924
3.975,0.99924
3.976,0.99924
3.977,0.99924
3.978,0.99924
3.979,0.99924
3.98,0.99924
3.981,0.99924
3.982,0.99924
3.983,0.99924
3.984,0.99924
3.985,0.99924
3.986,0.99924
3.987,0.99924
3.988,0.99924
3.989,0.99924
3.99,0.99924
3.991,0.99924
3.992,0.99924
3.993,0.99924
3.994,0.99924
3.995,0.99924
3.996,0.99924
3.997,0.99924
3.998,0.99924
3.999,0.99924
4,0.99924
4.001,0.99924
4.002,0.99924
4.003,0.99924
4.004,0.99924
4.005,0.99924
4.006,0.99924
4.007,0.99924
4.008,0.99924
4.009,0.99924
4.01,0.99924
4.011,0.99924
4.012,0.99924
4.013,0.99924
4.014,0.99924
4.015,0.99924
4.016,0.99924
4.017,0.99924
4.018,0.99924
4.019,0.99924
4.02,0.99924
4.021,0.99924
4.022,0.99924
4.023,0.99924
4.024,0.99924
4.025,0.99924
4.026,0.99924
4.027,0.99924
4.028,0.99924
4.029,0.99924
4.03,0.99924
4.031,0.99924
4.032,0.99924
4.033,0.99924
4.034,0.99924
4.035,0.99924
4.036,0.99924
4.037,0.99924
4.038,0.99924
4.039,0.99924
4.04,0.99924
4.041,0.99924
4.042,0.99924
4.043,0.99924
4.044,0.99924
4.045,0.99924
4.046,0.99924
4.047,0.99924
4.048,0.99924
4.049,0.99924
4.05,0.99924
4.051,0.99924
4.052,0.99924
4.053,0.99924
4.054,0.99924
4.055,0.99924
4.056,0.99924
4.057,0.99924
4.058,0.99924
4.059,0.99924
4.06,0.99924
4.061,0.99924
4.062,0.99924
4.063,0.99924
4.064,0.99924
4.065,0.99924
4.066,0.99924
4.067,0.99924
4.068,0.99924
4.069,0.99924
4.07,0.99924
4.071,0.99924
4.072,0.99924
4.073,0.99924
4.074,0.99924
4.075,0.99924
4.076,0.99924
4.077,0.99924
4.078,0.99924
4.079,0.99924
4.08,0.99924
4.081,0.99924
4.082,0.99924
4.083,0.99924
4.084,0.99924
4.085,0.99924
4.086,0.99924
4.087,0.99924
4.088,0.99924
4.089,0.99924
4.09,0.99924
4.091,0.99924
4.092,0.99924
4.093,0.99924
4.094,0.99924
4.095,0.99924
4.096,0.99924
4.097,0.99924
4.098,0.99924
4.099,0.99924
4.1,0.99924
4.101,0.99924
4.102,0.99924
4.103,0.99924
4.104,0.99924
4.105,0.99924
4.106,0.99924
4.107,0.99924
4.108,0.99924
4.109,0.99924
4.11,0.99924
4.111,0.99924
4.112,0.99924
4.113,0.99924
4.114,0.99924
4.115,0.99924
4.116,0.99924
4.117,0.99924
4.118,0.99924
4.119,0.99924
4.12,0.99924
4.121,0.99924
4.122,0.99924
4.123,0.99924
4.124,0.99924
4.125,0.99924
4.126,0.99924
4.127,0.99924
4.128,0.99924
4.129,0.99924
4.13,0.99924
4.131,0.99924
4.132,0.99924
4.133,0.99924
4.134,0.99924
4.135,0.99924
4.136,0.99924
4.137,0.99924
4.138,0.99924
4.139,0.99924
4.14,0.99924
4.141,0.99924
4.142,0.99924
4.143,0.99924
4.144,0.99924
4.145,0.99924
4.146,0.99924
4.147,0.99924
4.148,0.99924
4.149,0.99924
4.15,0.99924
4.151,0.99924
4.152,0.99924
4.153,0.99924
4.154,0.99924
4.155,0.99924
4.156,0.99924
4.157,0.99924
4.158,0.99924
4.159,0.99924
4.16,0.99924
4.161,0.99924
4.162,0.99924
4.163,0.99924
4.164,0.99924
4.165,0.99924
4.166,0.99924
4.167,0.99924
4.168,0.99924
4.169,0.99924
4.17,0.99924
4.171,0.99924
4.172,0.99924
4.173,0.99924
4.174,0.99924
4.175,0.99924
4.176,0.99924
4.177,0.99924
4.178,0.99924
4.179,0.99924
4.18,0.99924
4.181,0.99924
4.182,0.99924
4.183,0.99924
4.184,0.99924
4.185,0.99924
4.186,0.99924
4.187,0.99924
4.188,0.99924
4.189,0.99924
4.19,0.99924
4.191,0.99924
4.192,0.99924
4.193,0.99924
4.194,0.99924
4.195,0.99924
4.196,0.99924
4.197,0.99924
4.198,0.99924
4.199,0.99924
4.2,0.99924
4.201,0.99924
4.202,0.99924
4.203,0.99924
4.204,0.99924
4.205,0.99924
4.206,0.99924
4.207,0.99924
4.208,0.99924
4.209,0.99924
4.21,0.99924
4.211,0.99924
4.212,0.99924
4.213,0.99924
4.214,0.99924
4.215,0.99924
4.216,0.99924
4.217,0.99924
4.218,0.99924
4.219,0.99924
4.22,0.99924
4.221,0.99924
4.222,0.99924
4.223,0.99924
4.224,0.99924
4.225,0.99924
4.226,0.99924
4.227,0.99924
4.228,0.99924
4.229,0.99924
4.23,0.99924
4.231,0.99924
4.232,0.99924
4.233,0.99924
4.234,0.99924
4.235,0.99924
4.236,0.99924
4.237,0.99924
4.238,0.99924
4.239,0.99924
4.24,0.99924
4.241,0.99924
4.242,0.99924
4.243,0.99924
4.244,0.99924
4.245,0.99924
4.246,0.99924
4.247,0.99924
4.248,0.99924
4.249,0.99924
4.25,0.99924
4.251,0.99924
4.252,0.99924
4.253,0.99924
4.254,0.99924
4.255,0.99924
4.256,0.99924
4.257,0.99924
4.258,0.99924
4.259,0.99924
4.26,0.99924
4.261,0.99924
4.262,0.99924
4.263,0.99924
4.264,0.99924
4.265,0.99924
4.266,0.99924
4.267,0.99924
4.268,0.99924
4.269,0.99924
4.27,0.99924
4.271,0.99924
4.272,0.99924
4.273,0.99924
4.274,0.99924
4.275,0.99924
4.276,0.99924
4.277,0.99924
4.278,0.99924
4.279,0.99924
4.28,0.99924
4.281,0.99924
4.282,0.99924
4.283,0.99924
4.284,0.99924
4.285,0.99924
4.286,0.99924
4.287,0.99924
4.288,0.99924
4.289,0.99924
4.29,0.99924
4.291,0.99924
4.292,0.99924
4.293,0.99924
4.294,0.99924
4.295,0.99924
4.296,0.99924
4.297,0.99924
4.298,0.99924
4.299,0.99924
4.3,0.99924
4.301,0.99924
4.302,0.99924
4.303,0.99924
4.304,0.99924
4.305,0.99924
4.306,0.99924
4.307,0.99924
4.308,0.99924
4.309,0.99924
4.31,0.99924
4.311,0.99924
4.312,0.99924
4.313,0.99924
4.314,0.99924
4.315,0.99924
4.316,0.99924
4.317,0.99924
4.318,0.99924
4.319,0.99924
4.32,0.99924
4.321,0.99924
4.322,0.99924
4.323,0.99924
4.324,0.99924
4.325,0.99924
4.326,0.99924
4.327,0.99924
4.328,0.99924
4.329,0.99924
4.33,0.99924
4.331,0.99924
4.332,0.99924
4.333,0.99924
4.334,0.99924
4.335,0.99924
4.336,0.99924
4.337,0.99924
4.338,0.99924
4.339,0.99924
4.34,0.99924
4.341,0.99924
4.342,0.99924
4.343,0.99924
4.344,0.99924
4.345,0.99924
4.346,0.99924
4.347,0.99924
4.348,0.99924
4.349,0.99924
4.35,0.99924
4.351,0.99924
4.352,0.99924
4.353,0.99924
4.354,0.99924
4.355,0.99924
4.356,0.99924
4.357,0.99924
4.358,0.99924
4.359,0.99924
4.36,0.99924
4.361,0.99924
4.362,0.99924
4.363,0.99924
4.364,0.99924
4.365,0.99924
4.366,0.99924
4.367,0.99924
4.368,0.99924
4.369,0.99924
4.37,0.99924
4.371,0.99924
4.372,0.99924
4.373,0.99924
4.374,0.99924
4.375,0.99924
4.376,0.99924
4.377,0.99924
4.378,0.99924
4.379,0.99924
4.38,0.99924
4.381,0.99924
4.382,0.99924
4.383,0.99924
4.384,0.99924
4.385,0.99924
4.386,0.99924
4.387,0.99924
4.388,0.99924
4.389,0.99924
4.39,0.99924
4.391,0.99924
4.392,0.99924
4.393,0.99924
4.394,0.99924
4.395,0.99924
4.396,0.99924
4.397,0.99924
4.398,0.99924
4.399,0.99924
4.4,0.99924
4.401,0.99924
4.402,0.99924
4.403,0.99924
4.404,0.99924
4.405,0.99924
4.406,0.99924
4.407,0.99924
4.408,0.99924
4.409,0.99924
4.41,0.99924
4.411,0.99924
4.412,0.99924
4.413,0.99924
4.414,0.99924
4.415,0.99924
4.416,0.99924
4.417,0.99924
4.418,0.99924
4.419,0.99924
4.42,0.99924
4.421,0.99924
4.422,0.99924
4.423,0.99924
4.424,0.99924
4.425,0.99924
4.426,0.99924
4.427,0.99924
4.428,0.99924
4.429,0.99924
4.43,0.99924
4.431,0.99924
4.432,0.99924
4.433,0.99924
4.434,0.99924
4.435,0.99924
4.436,0.99924
4.437,0.99924
4.438,0.99924
4.439,0.99924
4.44,0.99924
4.441,0.99924
4.442,0.99924
4.443,0.99924
4.444,0.99924
4.445,0.99924
4.446,0.99924
4.447,0.99924
4.448,0.99924
4.449,0.99924
4.45,0.99924
4.451,0.99924
4.452,0.99924
4.453,0.99924
4.454,0.99924
4.455,0.99924
4.456,0.99924
4.457,0.99924
4.458,0.99924
4.459,0.99924
4.46,0.99924
4.461,0.99924
4.462,0.99924
4.463,0.99924
4.464,0.99924
4.465,0.99924
4.466,0.99924
4.467,0.99924
4.468,0.99924
4.469,0.99924
4.47,0.99924
4.471,0.99924
4.472,0.99924
4.473,0.99924
4.474,0.99924
4.475,0.99924
4.476,0.99924
4.477,0.99924
4.478,0.99924
4.479,0.99924
4.48,0.99924
4.481,0.99924
4.482,0.99924
4.483,0.99924
4.484,0.99924
4.485,0.99924
4.486,0.99924
4.487,0.99924
4.488,0.99924
4.489,0.99924
4.49,0.99924
4.491,0.99924
4.492,0.99924
4.493,0.99924
4.494,0.99924
4.495,0.99924
4.496,0.99924
4.497,0.99924
4.498,0.99924
4.499,0.99924
4.5,0.99924
4.501,0.99924
4.502,0.99924
4.503,0.99924
4.504,0.99924
4.505,0.99924
4.506,0.99924
4.507,0.99924
4.508,0.99924
4.509,0.99924
4.51,0.99924
4.511,0.99924
4.512,0.99924
4.513,0.99924
4.514,0.99924
4.515,0.99924
4.516,0.99924
4.517,0.99924
4.518,0.99924
4.519,0.99924
4.52,0.99924
4.521,0.99924
4.522,0.99924
4.523,0.99924
4.524,0.99924
4.525,0.99924
4.526,0.99924
4.527,0.99924
4.528,0.99924
4.529,0.99924
4.53,0.99924
4.531,0.99924
4.532,0.99924
4.533,0.99924
4.534,0.99924
4.535,0.99924
4.536,0.99924
4.537,0.99924
4.538,0.99924
4.539,0.99924
4.54,0.99924
4.541,0.99924
4.542,0.99924
4.543,0.99924
4.544,0.99924
4.545,0.99924
4.546,0.99924
4.547,0.99924
4.548,0.99924
4.549,0.99924
4.55,0.99924
4.551,0.99924
4.552,0.99924
4.553,0.99924
4.554,0.99924
4.555,0.99924
4.556,0.99924
4.557,0.99924
4.558,0.99924
4.559,0.99924
4.56,0.99924
4.561,0.99924
4.562,0.99924
4.563,0.99924
4.564,0.99924
4.565,0.99924
4.566,0.99924
4.567,0.99924
4.568,0.99924
4.569,0.99924
4.57,0.99924
4.571,0.99924
4.572,0.99924
4.573,0.99924
4.574,0.99924
4.575,0.99924
4.576,0.99924
4.577,0.99924
4.578,0.99924
4.579,0.99924
4.58,0.99924
4.581,0.99924
4.582,0.99924
4.583,0.99924
4.584,0.99924
4.585,0.99924
4.586,0.99924
4.587,0.99924
4.588,0.99924
4.589,0.99924
4.59,0.99924
4.591,0.99924
4.592,0.99924
4.593,0.99924
4.594,0.99924
4.595,0.99924
4.596,0.99924
4.597,0.99924
4.598,0.99924
4.599,0.99924
4.6,0.99924
4.601,0.99924
4.602,0.99924
4.603,0.99924
4.604,0.99924
4.605,0.99924
4.606,0.99924
4.607,0.99924
4.608,0.99924
4.609,0.99924
4.61,0.99924
4.611,0.99924
4.612,0.99924
4.613,0.99924
4.614,0.99924
4.615,0.99924
4.616,0.99924
4.617,0.99924
4.618,0.99924
4.619,0.99924
4.62,0.99924
4.621,0.99924
4.622,0.99924
4.623,0.99924
4.624,0.99924
4.625,0.99924
4.626,0.99924
4.627,0.99924
4.628,0.99924
4.629,0.99924
4.63,0.99924
4.631,0.99924
4.632,0.99924
4.633,0.99924
4.634,0.99924
4.635,0.99924
4.636,0.99924
4.637,0.99924
4.638,0.99924
4.639,0.99924
4.64,0.99924
4.641,0.99924
4.642,0.99924
4.643,0.99924
4.644,0.99924
4.645,0.99924
4.646,0.99924
4.647,0.99924
4.648,0.99924
4.649,0.99924
4.65,0.99924
4.651,0.99924
4.652,0.99924
4.653,0.99924
4.654,0.99924
4.655,0.99924
4.656,0.99924
4.657,0.99924
4.658,0.99924
4.659,0.99924
4.66,0.99924
4.661,0.99924
4.662,0.99924
4.663,0.99924
4.664,0.99924
4.665,0.99924
4.666,0.99924
4.667,0.99924
4.668,0.99924
4.669,0.99924
4.67,0.99924
4.671,0.99924
4.672,0.99924
4.673,0.99924
4.674,0.99924
4.675,0.99924
4.676,0.99924
4.677,0.99924
4.678,0.99924
4.679,0.99924
4.68,0.99924
4.681,0.99924
4.682,0.99924
4.683,0.99924
4.684,0.99924
4.685,0.99924
4.686,0.99924
4.687,0.99924
4.688,0.99924
4.689,0.99924
4.69,0.99924
4.691,0.99924
4.692,0.99924
4.693,0.99924
4.694,0.99924
4.695,0.99924
4.696,0.99924
4.697,0.99924
4.698,0.99924
4.699,0.99924
4.7,0.99924
4.701,0.99924
4.702,0.99924
4.703,0.99924
4.704,0.99924
4.705,0.99924
4.706,0.99924
4.707,0.99924
4.708,0.99924
4.709,0.99924
4.71,0.99924
4.711,0.99924
4.712,0.99924
4.713,0.99924
4.714,0.99924
4.715,0.99924
4.716,0.99924
4.717,0.99924
4.718,0.99924
4.719,0.99924
4.72,0.99924
4.721,0.99924
4.722,0.99924
4.723,0.99924
4.724,0.99924
4.725,0.99924
4.726,0.99924
4.727,0.99924
4.728,0.99924
4.729,0.99924
4.73,0.99924
4.731,0.99924
4.732,0.99924
4.733,0.99924
4.734,0.99924
4.735,0.99924
4.736,0.99924
4.737,0.99924
4.738,0.99924
4.739,0.99924
4.74,0.99924
4.741,0.99924
4.742,0.99924
4.743,0.99924
4.744,0.99924
4.745,0.99924
4.746,0.99924
4.747,0.99924
4.748,0.99924
4.749,0.99924
4.75,0.99924
4.751,0.99924
4.752,0.99924
4.753,0.99924
4.754,0.99924
4.755,0.99924
4.756,0.99924
4.757,0.99924
4.758,0.99924
4.759,0.99924
4.76,0.99924
4.761,0.99924
4.762,0.99924
4.763,0.99924
4.764,0.99924
4.765,0.99924
4.766,0.99924
4.767,0.99924
4.768,0.99924
4.769,0.99924
4.77,0.99924
4.771,0.99924
4.772,0.99924
4.773,0.99924
4.774,0.99924
4.775,0.99924
4.776,0.99924
4.777,0.99924
4.778,0.99924
4.779,0.99924
4.78,0.99924
4.781,0.99924
4.782,0.99924
4.783,0.99924
4.784,0.99924
4.785,0.99924
4.786,0.99924
4.787,0.99924
4.788,0.99924
4.789,0.99924
4.79,0.99924
4.791,0.99924
4.792,0.99924
4.793,0.99924
4.794,0.99924
4.795,0.99924
4.796,0.99924
4.797,0.99924
4.798,0.99924
4.799,0.99924
4.8,0.99924
4.801,0.99924
4.802,0.99924
4.803,0.99924
4.804,0.99924
4.805,0.99924
4.806,0.99924
4.807,0.99924
4.808,0.99924
4.809,0.99924
4.81,0.99924
4.811,0.99924
4.812,0.99924
4.813,0.99924
4.814,0.99924
4.815,0.99924
4.816,0.99924
4.817,0.99924
4.818,0.99924
4.819,0.99924
4.82,0.99924
4.821,0.99924
4.822,0.99924
4.823,0.99924
4.824,0.99924
4.825,0.99924
4.826,0.99924
4.827,0.99924
4.828,0.99924
4.829,0.99924
4.83,0.99924
4.831,0.99924
4.832,0.99924
4.833,0.99924
4.834,0.99924
4.835,0.99924
4.836,0.99924
4.837,0.99924
4.838,0.99924
4.839,0.99924
4.84,0.99924
4.841,0.99924
4.842,0.99924
4.843,0.99924
4.844,0.99924
4.845,0.99924
4.846,0.99924
4.847,0.99924
4.848,0.99924
4.849,0.99924
4.85,0.99924
4.851,0.99924
4.852,0.99924
4.853,0.99924
4.854,0.99924
4.855,0.99924
4.856,0.99924
4.857,0.99924
4.858,0.99924
4.859,0.99924
4.86,0.99924
4.861,0.99924
4.862,0.99924
4.863,0.99924
4.864,0.99924
4.865,0.99924
4.866,0.99924
4.867,0.99924
4.868,0.99924
4.869,0.99924
4.87,0.99924
4.871,0.99924
4.872,0.99924
4.873,0.99924
4.874,0.99924
4.875,0.99924
4.876,0.99924
4.877,0.99924
4.878,0.99924
4.879,0.99924
4.88,0.99924
4.881,0.99924
4.882,0.99924
4.883,0.99924
4.884,0.99924
4.885,0.99924
4.886,0.99924
4.887,0.99924
4.888,0.99924
4.889,0.99924
4.89,0.99924
4.891,0.99924
4.892,0.99924
4.893,0.99924
4.894,0.99924
4.895,0.99924
4.896,0.99924
4.897,0.99924
4.898,0.99924
4.899,0.99924
4.9,0.99924
4.901,0.99924
4.902,0.99924
4.903,0.99924
4.904,0.99924
4.905,0.99924
4.906,0.99924
4.907,0.99924
4.908,0.99924
4.909,0.99924
4.91,0.99924
4.911,0.99924
4.912,0.99924
4.913,0.99924
4.914,0.99924
4.915,0.99924
4.916,0.99924
4.917,0.99924
4.918,0.99924
4.919,0.99924
4.92,0.99924
4.921,0.99924
4.922,0.99924
4.923,0.99924
4.924,0.99924
4.925,0.99924
4.926,0.99924
4.927,0.99924
4.928,0.99924
4.929,0.99924
4.93,0.99924
4.931,0.99924
4.932,0.99924
4.933,0.99924
4.934,0.99924
4.935,0.99924
4.936,0.99924
4.937,0.99924
4.938,0.99924
4.939,0.99924
4.94,0.99924
4.941,0.99924
4.942,0.99924
4.943,0.99924
4.944,0.99924
4.945,0.99924
4.946,0.99924
4.947,0.99924
4.948,0.99924
4.949,0.99924
4.95,0.99924
4.951,0.99924
4.952,0.99924
4.953,0.99924
4.954,0.99924
4.955,0.99924
4.956,0.99924
4.957,0.99924
4.958,0.99924
4.959,0.99924
4.96,0.99924
4.961,0.99924
4.962,0.99924
4.963,0.99924
4.964,0.99924
4.965,0.99924
4.966,0.99924
4.967,0.99924
4.968,0.99924
4.969,0.99924
4.97,0.99924
4.971,0.99924
4.972,0.99924
4.973,0.99924
4.974,0.99924
4.975,0.99924
4.976,0.99924
4.977,0.99924
4.978,0.99924
4.979,0.99924
4.98,0.99924
4.981,0.99924
4.982,0.99924
4.983,0.99924
4.984,0.99924
4.985,0.99924
4.986,0.99924
4.987,0.99924
4.988,0.99924
4.989,0.99924
4.99,0.99924
4.991,0.99924
4.992,0.99924
4.993,0.99924
4.994,0.99924
4.995,0.99924
4.996,0.99924
4.997,0.99924
4.998,0.99924
4.999,0.99924
5,0.99924